timestamp,approve_estimate
2019-04-15 21:47:14,41.01833
2019-04-14 08:41:42,41.31856
2019-04-14 08:42:23,41.25759
2019-04-12 21:51:11,41.25759
2019-04-11 18:09:19,40.850190000000005
2019-04-10 22:26:52,40.850190000000005
2019-04-09 23:07:37,41.09583
2019-04-08 17:45:21,41.51352
2019-04-07 21:26:10,41.31673
2019-04-06 22:21:46,41.36978
2019-04-05 22:24:53,41.441790000000005
2019-04-04 18:01:13,41.501740000000005
2019-04-03 18:34:15,41.46787
2019-04-02 22:16:13,41.35085
2019-04-01 18:49:09,41.54586
2019-03-31 23:38:07,41.54586
2019-03-31 07:24:13,41.17068
2019-03-29 21:50:41,41.17068
2019-03-28 17:51:10,40.98962
2019-03-27 18:12:11,40.99378
2019-03-26 22:45:08,41.01191
2019-03-25 21:50:04,40.82512
2019-03-24 09:57:06,40.82304
2019-03-24 08:48:07,40.82338
2019-03-22 23:06:09,40.82338
2019-03-21 23:47:06,40.88237
2019-03-20 17:57:07,40.59555
2019-03-19 17:58:02,40.83169
2019-03-18 19:52:03,41.16959
2019-03-17 22:24:01,40.92827
2019-03-16 10:06:06,40.97558
2019-03-15 19:13:01,40.90125
2019-03-14 18:00:12,41.15266
2019-03-13 17:49:05,41.349090000000004
2019-03-12 22:50:04,41.39862
2019-03-11 18:26:01,41.28474
2019-03-11 08:03:58,41.27819
2019-03-09 22:23:02,41.27819
2019-03-08 23:44:00,41.28119
2019-03-07 18:08:59,41.66734
2019-03-06 22:55:59,41.66734
2019-03-05 18:02:57,41.18424
2019-03-04 18:17:59,41.45337
2019-03-03 22:54:57,41.35925
2019-03-02 07:09:58,40.74055
2019-03-01 17:12:00,40.70159
2019-02-28 22:52:56,41.04222
2019-02-27 21:29:56,41.07079
2019-02-26 17:03:03,41.063990000000004
2019-02-25 22:27:22,41.35035
2019-02-24 08:34:12,41.29942
2019-02-24 08:34:48,41.271640000000005
2019-02-22 22:43:07,41.271640000000005
2019-02-21 17:51:59,41.335809999999995
2019-02-20 18:28:58,40.6429
2019-02-19 23:52:55,40.58351
2019-02-18 00:23:54,40.14311
2019-02-17 00:26:53,40.15818
2019-02-16 17:33:54,40.04198
2019-02-15 23:49:53,40.04198
2019-02-14 23:09:53,39.94764
2019-02-13 22:34:54,39.785070000000005
2019-02-12 21:33:53,39.2173
2019-02-11 20:07:51,39.3547
2019-02-10 10:37:00,39.30507
2019-02-10 10:37:34,39.29391
2019-02-08 22:58:48,39.29391
2019-02-07 17:37:50,39.245
2019-02-06 18:50:49,39.173359999999995
2019-02-05 22:39:51,39.29878
2019-02-04 23:54:52,39.283590000000004
2019-02-03 23:54:48,38.89598
2019-02-02 10:08:47,38.97214
2019-02-01 23:41:50,38.92126
2019-01-31 17:05:48,38.8746
2019-01-30 21:02:51,38.8746
2019-01-29 23:54:53,39.12983
2019-01-28 19:45:52,39.04753
2019-01-27 23:27:47,38.52261
2019-01-27 08:40:30,38.25626
2019-01-25 21:16:48,38.25626
2019-01-24 23:31:51,38.58607
2019-01-23 20:21:48,38.50995
2019-01-22 21:33:03,39.42207
2019-01-21 23:47:44,39.07627
2019-01-20 21:20:43,39.106
2019-01-20 00:08:25,39.06089
2019-01-18 23:49:44,39.06089
2019-01-17 19:01:49,39.029309999999995
2019-01-16 18:34:46,39.44763
2019-01-15 17:09:47,40.070890000000006
2019-01-14 17:06:44,40.08126
2019-01-13 23:31:45,39.70861
2019-01-12 10:06:44,40.43567
2019-01-11 20:20:43,40.41727
2019-01-10 18:18:51,40.4232
2019-01-09 17:06:42,40.43377
2019-01-08 19:03:36,40.56102
2019-01-07 17:14:38,40.83181
2019-01-07 09:09:08,40.936170000000004
2019-01-05 09:12:37,40.936170000000004
2019-01-04 17:07:32,40.95282
2019-01-03 23:43:36,40.95282
2019-01-02 20:16:25,40.903909999999996
2019-01-01 23:02:33,41.14145
2018-12-31 17:09:33,41.189890000000005
2018-12-30 18:45:34,41.13201
2018-12-29 01:04:34,41.13805
2018-12-28 17:19:33,41.28329
2018-12-27 17:11:37,41.28329
2018-12-26 18:49:34,41.13368
2018-12-25 00:33:33,41.3329
2018-12-24 22:58:33,41.3157
2018-12-24 08:31:00,41.54923
2018-12-22 00:26:34,41.54923
2018-12-21 17:08:32,41.6064
2018-12-20 21:16:34,41.50785
2018-12-19 23:08:34,41.47917
2018-12-18 17:05:32,41.60646
2018-12-17 20:18:30,41.179320000000004
2018-12-16 10:03:26,41.51873
2018-12-16 10:03:52,41.38058
2018-12-14 22:51:32,41.38058
2018-12-13 21:52:29,41.21475
2018-12-12 21:51:33,41.327890000000004
2018-12-11 15:55:30,41.03597
2018-12-10 20:26:31,41.41085
2018-12-09 10:01:33,41.53585
2018-12-08 01:07:29,41.45955
2018-12-07 09:46:30,41.484840000000005
2018-12-06 22:39:27,41.267590000000006
2018-12-05 16:58:29,41.31243
2018-12-04 14:40:28,41.25144
2018-12-03 16:22:26,41.46508
2018-12-02 08:49:26,41.49432
2018-12-01 08:48:25,41.47535
2018-11-30 09:42:26,41.65052
2018-11-29 09:44:26,41.45345
2018-11-28 23:43:26,41.45221
2018-11-27 16:37:23,41.783840000000005
2018-11-26 14:37:23,41.489909999999995
2018-11-25 08:29:54,42.05087
2018-11-25 08:30:19,42.063590000000005
2018-11-25 08:30:43,42.063590000000005
2018-11-25 08:31:08,42.063590000000005
2018-11-21 16:25:23,42.04636
2018-11-20 13:29:22,41.36785
2018-11-19 18:48:21,41.95154
2018-11-18 20:32:18,41.694140000000004
2018-11-18 20:32:43,41.731640000000006
2018-11-16 17:45:23,41.731640000000006
2018-11-15 16:01:26,41.755140000000004
2018-11-14 12:55:22,41.23523
2018-11-13 16:56:12,40.61781
2018-11-12 16:43:10,40.615829999999995
2018-11-12 09:49:18,40.9953
2018-11-12 09:49:41,40.9953
2018-11-09 17:57:18,40.9953
2018-11-08 16:01:22,40.78244
2018-11-07 16:34:18,40.74214
2018-11-06 10:12:20,40.48145
2018-11-05 14:19:18,40.4739
2018-11-04 20:00:43,40.87445
2018-11-03 10:28:22,40.97435
2018-11-02 09:41:20,40.958040000000004
